update,global_step,fps,mean_reward,value_loss,policy_loss,entropy,learning_rate
553,283136,1115,0.33179688453674316,330.28564453125,5.960464477539063e-08,0.00036357928183861077,0.0003
554,283648,1115,0.18531250953674316,0.0036096542607992887,-2.9802322387695312e-08,0.0,0.0003
555,284160,1115,0.23414061963558197,12.450691223144531,-0.007470771670341492,0.15226158499717712,0.0003
556,284672,1116,0.23414061963558197,247.84393310546875,5.960464477539062e-07,0.000491017010062933,0.0003
557,285184,1116,0.33179688453674316,484.58270263671875,4.6938657760620117e-07,0.0002837250358425081,0.0003
558,285696,1116,0.23414063453674316,361.43450927734375,1.2479722499847412e-07,8.436769712716341e-05,0.0003
559,286208,1116,0.28296875953674316,0.04726968705654144,-0.00024518370628356934,0.002056688070297241,0.0003
560,286720,1116,0.33179688453674316,359.15997314453125,1.0136514902114868e-05,0.00402780482545495,0.0003
561,287232,1116,0.23414063453674316,172.287841796875,6.631016731262207e-07,0.00401776097714901,0.0003
562,287744,1116,0.33179688453674316,477.9007568359375,1.080334186553955e-06,0.002411327324807644,0.0003
563,288256,1116,0.23414061963558197,191.62701416015625,-1.3615936040878296e-06,0.00243140896782279,0.0003
564,288768,1116,0.33179688453674316,75.9015121459961,-3.6694109439849854e-06,0.003953609615564346,0.0003
565,289280,1116,0.18531250953674316,0.02224237099289894,-3.725290298461914e-09,9.450567404201138e-07,0.0003
566,289792,1116,0.33179688453674316,277.27313232421875,-2.3245811462402344e-06,0.0025895561557263136,0.0003
567,290304,1116,0.23414063453674316,486.2186279296875,-7.37607479095459e-07,0.003985235001891851,0.0003
568,290816,1116,0.33179688453674316,91.60899353027344,1.4901161193847656e-08,0.0030570514500141144,0.0003
569,291328,1115,0.23414061963558197,337.0006103515625,-4.9639493227005e-07,0.002789834514260292,0.0003
570,291840,1115,0.33179688453674316,245.7207489013672,2.9802322387695312e-08,0.0018218266777694225,0.0003
571,292352,1115,0.23414063453674316,238.43951416015625,1.9818544387817383e-06,0.0020058301743119955,0.0003
572,292864,1115,0.28296875953674316,0.14889299869537354,-0.0022907108068466187,0.023068085312843323,0.0003
573,293376,1115,0.08765625953674316,98.21121215820312,-0.0013113431632518768,0.737494945526123,0.0003
574,293888,1115,0.03882812708616257,31.092409133911133,-0.021180830895900726,1.06947922706604,0.0003
575,294400,1115,0.08765625208616257,39.86405944824219,-0.013860128819942474,1.000084638595581,0.0003
576,294912,1115,0.08765626698732376,119.08847045898438,-0.04005993902683258,0.7171330451965332,0.0003
577,295424,1116,-0.009999999776482582,26.915565490722656,-0.0667601078748703,1.12537682056427,0.0003
578,295936,1116,-0.009999999776482582,3.192721366882324,-0.0163987185806036,1.4022479057312012,0.0003
579,296448,1116,-0.009999999776482582,1.3921645879745483,-0.018957599997520447,1.4002856016159058,0.0003
580,296960,1116,-0.009999999776482582,1.3618190288543701,-0.01735820062458515,1.4391084909439087,0.0003
581,297472,1116,-0.009999999776482582,6.483940124511719,-0.055008068680763245,1.3502702713012695,0.0003
582,297984,1116,-0.009999999776482582,1.6589405536651611,-0.06677360087633133,1.3248242139816284,0.0003
583,298496,1116,-0.009999999776482582,0.9017640352249146,-0.01597045734524727,1.1866118907928467,0.0003
584,299008,1117,-0.009999999776482582,0.6897367835044861,-0.05721570551395416,1.3198531866073608,0.0003
585,299520,1117,-0.009999999776482582,0.46776053309440613,-0.01705503836274147,1.4154231548309326,0.0003
586,300032,1117,0.03882812708616257,15.743555068969727,-0.034806832671165466,1.0507190227508545,0.0003
587,300544,1117,0.23414063453674316,56.27696228027344,-0.0016073212027549744,0.3970162868499756,0.0003
588,301056,1117,0.23414063453674316,279.19525146484375,-0.002510085701942444,0.29256606101989746,0.0003
589,301568,1117,0.23414063453674316,228.85125732421875,-0.0009252950549125671,0.3280082941055298,0.0003
590,302080,1117,0.23414063453674316,223.96533203125,-0.000944133847951889,0.3485330045223236,0.0003
591,302592,1117,0.28296875953674316,26.356040954589844,-0.009149685502052307,0.05099545419216156,0.0003
592,303104,1117,0.23414061963558197,413.3393859863281,0.0005042031407356262,0.4121156334877014,0.0003
593,303616,1117,0.23414063453674316,152.57424926757812,0.006243649870157242,0.21895968914031982,0.0003
594,304128,1117,0.23414064943790436,243.20480346679688,0.00022780336439609528,0.2933773100376129,0.0003
595,304640,1117,0.28296875953674316,31.916019439697266,-0.004770917817950249,0.05829153209924698,0.0003
596,305152,1117,0.28296875953674316,145.5167999267578,-0.00379006564617157,0.12499132007360458,0.0003
597,305664,1117,0.28296875953674316,310.8357849121094,0.0011389665305614471,0.12458255887031555,0.0003
598,306176,1118,0.23414064943790436,225.70387268066406,-8.488446474075317e-05,0.11842478811740875,0.0003
599,306688,1118,0.28296875953674316,228.82838439941406,0.0007463060319423676,0.12555967271327972,0.0003
600,307200,1118,0.23414063453674316,28.48457145690918,-0.002305785194039345,0.037764910608530045,0.0003
601,307712,1118,0.33179688453674316,164.89584350585938,0.0005413815379142761,0.10376521944999695,0.0003
602,308224,1118,0.23414063453674316,477.041015625,0.0001717396080493927,0.11120754480361938,0.0003
603,308736,1118,0.28296875953674316,254.10464477539062,-0.0011835917830467224,0.0924585610628128,0.0003
604,309248,1118,0.28296875953674316,294.1125793457031,0.00013020634651184082,0.018212560564279556,0.0003
605,309760,1117,0.23414063453674316,126.41442108154297,0.00037880241870880127,0.09971389919519424,0.0003
606,310272,1118,0.28296875953674316,5.87681770324707,0.0,2.655549451446859e-07,0.0003
607,310784,1117,0.33179688453674316,624.761962890625,-0.00031585991382598877,0.07322372496128082,0.0003
608,311296,1117,0.23414063453674316,305.6404724121094,-0.0008634626865386963,0.05905797332525253,0.0003
609,311808,1117,0.33179688453674316,152.05563354492188,-0.000669233500957489,0.022617259994149208,0.0003
610,312320,1117,0.23414063453674316,198.22825622558594,0.000728316605091095,0.07010404020547867,0.0003
611,312832,1117,0.23414063453674316,234.68844604492188,0.00012467242777347565,0.020438386127352715,0.0003
612,313344,1117,0.28296875953674316,0.2662181258201599,7.450580596923828e-09,0.0,0.0003
613,313856,1117,0.33179688453674316,322.5582580566406,-0.0025919899344444275,0.046829432249069214,0.0003
614,314368,1117,0.23414061963558197,146.860595703125,-8.307397365570068e-06,0.052141815423965454,0.0003
615,314880,1117,0.33179688453674316,371.178466796875,-6.763637065887451e-05,0.04008101671934128,0.0003
616,315392,1117,0.23414063453674316,216.2907257080078,0.0005470141768455505,0.10652102530002594,0.0003
617,315904,1117,0.33179688453674316,542.6422119140625,-0.00010663643479347229,0.026050537824630737,0.0003
618,316416,1117,0.18531250953674316,0.13324454426765442,-5.21540641784668e-08,0.0,0.0003
619,316928,1117,0.33179688453674316,288.386474609375,-0.000370219349861145,0.09152212738990784,0.0003
620,317440,1117,0.23414063453674316,216.25535583496094,0.00014502555131912231,0.039029866456985474,0.0003
621,317952,1118,0.33179688453674316,318.0164794921875,-0.002553993836045265,0.11468134075403214,0.0003
622,318464,1118,0.23414064943790436,178.31195068359375,-2.734363079071045e-06,0.039169296622276306,0.0003
623,318976,1118,0.33179688453674316,248.28549194335938,-4.276633262634277e-06,0.01928604394197464,0.0003
624,319488,1118,0.18531250953674316,8.674792289733887,0.0,0.0,0.0003
625,320000,1118,0.33179688453674316,403.71990966796875,5.083903670310974e-05,0.023802150040864944,0.0003
626,320512,1118,0.23414063453674316,172.50509643554688,-0.0012399367988109589,0.04579818621277809,0.0003
627,321024,1118,0.33179688453674316,494.74420166015625,-5.81890344619751e-06,0.04521067440509796,0.0003
628,321536,1118,0.23414063453674316,507.091552734375,-4.886463284492493e-05,0.02385323867201805,0.0003
629,322048,1118,0.33179688453674316,100.65769958496094,-0.0007965229451656342,0.04101621359586716,0.0003
630,322560,1118,0.23414063453674316,299.5100402832031,2.507120370864868e-06,0.011683065444231033,0.0003
631,323072,1118,0.28296875953674316,0.28920382261276245,-0.0048783570528030396,0.025353597477078438,0.0003
632,323584,1118,0.33179688453674316,388.208251953125,7.273629307746887e-07,0.04582405090332031,0.0003
633,324096,1118,0.23414063453674316,556.856201171875,4.791095852851868e-05,0.02500077523291111,0.0003
634,324608,1118,0.33179688453674316,887.12158203125,-0.002700425684452057,0.05626119300723076,0.0003
635,325120,1118,0.23414061963558197,81.06375122070312,-7.119402289390564e-05,0.02310130000114441,0.0003
636,325632,1118,0.33179688453674316,122.59469604492188,-8.500367403030396e-05,0.02300860360264778,0.0003
637,326144,1118,0.18531250953674316,0.2350136786699295,3.725290298461914e-09,0.0,0.0003
638,326656,1118,0.33179688453674316,48.63892364501953,-0.0006075650453567505,0.01046881452202797,0.0003
639,327168,1118,0.23414063453674316,164.66311645507812,8.828938007354736e-07,0.027079172432422638,0.0003
640,327680,1118,0.13648438453674316,333.299560546875,-0.005668759346008301,0.7663199305534363,0.0003
641,328192,1118,-0.009999999776482582,0.7248960733413696,-0.02970738708972931,1.453627586364746,0.0003
642,328704,1118,0.18531250953674316,110.22314453125,-0.008864391595125198,0.46468624472618103,0.0003
643,329216,1118,0.33179688453674316,348.3564758300781,2.62334942817688e-05,0.02192539907991886,0.0003
644,329728,1118,0.23414063453674316,679.0677490234375,0.00016153231263160706,0.01786375604569912,0.0003
645,330240,1118,0.33179688453674316,581.798583984375,-1.9073486328125e-05,0.01909312605857849,0.0003
646,330752,1118,0.18531250953674316,0.05194678157567978,1.4901161193847656e-08,0.0,0.0003
647,331264,1118,0.33179688453674316,128.98875427246094,1.0076910257339478e-05,0.009832508862018585,0.0003
648,331776,1118,0.23414063453674316,438.65667724609375,-0.00024433434009552,0.055031657218933105,0.0003
649,332288,1118,0.33179688453674316,434.3530578613281,0.00024096667766571045,0.04202428460121155,0.0003
650,332800,1118,0.23414063453674316,307.1247253417969,-2.8137117624282837e-05,0.013273319229483604,0.0003
651,333312,1118,0.33179688453674316,350.896484375,-3.1577423214912415e-05,0.031762346625328064,0.0003
652,333824,1118,0.23414063453674316,179.49945068359375,-2.977624535560608e-05,0.01051974669098854,0.0003
653,334336,1118,0.28296875953674316,8.146710395812988,-0.0005824379622936249,0.018558334559202194,0.0003
654,334848,1118,0.23414063453674316,225.2613525390625,-3.182142972946167e-05,0.06011123210191727,0.0003
655,335360,1118,0.33179688453674316,501.5364990234375,0.00027848780155181885,0.03503113612532616,0.0003
656,335872,1118,0.23414063453674316,252.2222137451172,-0.0001441463828086853,0.028182566165924072,0.0003
657,336384,1117,0.28296875953674316,421.42022705078125,-0.006088942289352417,0.1629703938961029,0.0003
658,336896,1117,0.13648438453674316,356.890869140625,-0.026129595935344696,0.787818193435669,0.0003
659,337408,1118,0.28296875953674316,38.83269500732422,-0.000991474837064743,0.048785462975502014,0.0003
660,337920,1117,0.28296875953674316,324.11993408203125,-0.0019402951002120972,0.032696448266506195,0.0003
661,338432,1117,0.28296875953674316,400.69415283203125,-0.00026717036962509155,0.02895709127187729,0.0003
662,338944,1117,0.33179688453674316,335.32147216796875,0.00012080371379852295,0.02206989750266075,0.0003
663,339456,1117,0.23414063453674316,601.0389404296875,-5.8706849813461304e-05,0.03706580772995949,0.0003
664,339968,1117,0.33179688453674316,401.6300964355469,5.8710575103759766e-06,0.01845221407711506,0.0003
665,340480,1117,0.18531250953674316,0.6612140536308289,-1.4901161193847656e-08,0.0,0.0003
666,340992,1117,0.33179688453674316,426.19525146484375,8.086487650871277e-05,0.028005721047520638,0.0003
667,341504,1117,0.23414063453674316,976.3169555664062,-0.00029229000210762024,0.010915890336036682,0.0003
668,342016,1117,0.33179688453674316,208.94883728027344,2.505257725715637e-06,0.02104721963405609,0.0003
669,342528,1117,0.23414063453674316,209.71351623535156,-2.766028046607971e-06,0.013111726380884647,0.0003
670,343040,1117,0.33179688453674316,175.58755493164062,5.491077899932861e-06,0.013325901702046394,0.0003
671,343552,1117,0.23414063453674316,478.8653259277344,7.450580596923828e-09,2.3553744199489302e-07,0.0003
672,344064,1117,0.28296875953674316,10.174237251281738,8.997693657875061e-05,0.0087394118309021,0.0003
673,344576,1117,0.33179688453674316,137.40374755859375,2.2184103727340698e-05,0.009842609986662865,0.0003
674,345088,1117,0.23414064943790436,329.68292236328125,-3.948807716369629e-07,0.012993932701647282,0.0003
675,345600,1117,0.33179688453674316,407.3482666015625,-5.098059773445129e-06,0.0059715621173381805,0.0003
676,346112,1117,0.23414061963558197,75.14641571044922,3.1694769859313965e-05,0.02569723129272461,0.0003
677,346624,1117,0.33179688453674316,198.9779510498047,3.724545240402222e-05,0.00823242962360382,0.0003
678,347136,1117,0.18531250953674316,0.5513818860054016,1.4901161193847656e-08,1.636821309602965e-07,0.0003
679,347648,1117,0.33179688453674316,298.6540832519531,0.000255778431892395,0.02705812081694603,0.0003
680,348160,1117,0.23414061963558197,168.85763549804688,-1.9960105419158936e-05,0.016108088195323944,0.0003
681,348672,1117,0.33179688453674316,169.07008361816406,3.647059202194214e-05,0.022526539862155914,0.0003
682,349184,1117,0.23414063453674316,353.8092956542969,-2.1941959857940674e-06,0.01095963642001152,0.0003
683,349696,1117,0.33179688453674316,281.247802734375,-0.00010161846876144409,0.03316866606473923,0.0003
684,350208,1117,0.23414063453674316,235.82174682617188,9.834766387939453e-07,0.007733010686933994,0.0003
685,350720,1117,0.28296875953674316,0.1106257438659668,-0.0033808350563049316,0.0014958458486944437,0.0003
686,351232,1117,0.33179688453674316,182.89869689941406,-1.166015863418579e-06,0.002491786377504468,0.0003
687,351744,1117,0.23414063453674316,475.3065490722656,1.475214958190918e-06,0.002170819789171219,0.0003
688,352256,1117,0.33179688453674316,532.1597290039062,6.537884473800659e-06,0.003176321741193533,0.0003
689,352768,1117,0.23414061963558197,863.4512939453125,-1.1771917343139648e-06,0.004432594869285822,0.0003
690,353280,1116,0.33179688453674316,171.82046508789062,-2.1532177925109863e-06,0.003853116650134325,0.0003
691,353792,1117,0.18531250953674316,0.4758569002151489,-7.450580596923828e-09,0.0,0.0003
692,354304,1117,0.33179688453674316,187.76441955566406,1.30385160446167e-07,0.002067510038614273,0.0003
693,354816,1116,0.23414063453674316,129.78640747070312,-1.6838312149047852e-06,0.0033255741000175476,0.0003
694,355328,1116,0.33179688453674316,150.85377502441406,2.037733793258667e-06,0.005782586522400379,0.0003
695,355840,1116,0.23414061963558197,452.5911560058594,4.04752790927887e-06,0.0037549627013504505,0.0003
696,356352,1116,0.33179688453674316,642.5192260742188,2.6125460863113403e-05,0.0052114506252110004,0.0003
697,356864,1116,0.23414063453674316,228.38931274414062,2.905726432800293e-06,0.0029027725104242563,0.0003
698,357376,1116,0.28296875953674316,0.024709198623895645,-0.0004260651767253876,0.001826228923164308,0.0003
699,357888,1116,0.33179688453674316,299.0699768066406,-1.5050172805786133e-06,0.0013072416186332703,0.0003
700,358400,1116,0.23414063453674316,210.72702026367188,5.774199962615967e-07,0.002761451294645667,0.0003
701,358912,1116,0.33179688453674316,237.72463989257812,-6.48200511932373e-07,0.0018664810340851545,0.0003
702,359424,1116,0.23414063453674316,249.65505981445312,-1.4156103134155273e-06,0.001746620750054717,0.0003
703,359936,1116,0.33179688453674316,290.68548583984375,5.938112735748291e-06,0.004502748139202595,0.0003
704,360448,1116,0.18531250953674316,0.519263505935669,3.725290298461914e-09,1.3385428587753267e-07,0.0003
705,360960,1116,0.33179688453674316,270.0636901855469,-3.475695848464966e-06,0.0024764654226601124,0.0003
706,361472,1116,0.23414063453674316,345.4808654785156,5.513429641723633e-07,0.0013986428966745734,0.0003
707,361984,1116,0.33179688453674316,475.2473449707031,-6.329268217086792e-06,0.005280559882521629,0.0003
708,362496,1116,0.23414063453674316,421.25042724609375,4.76837158203125e-07,0.001140634180046618,0.0003
709,363008,1116,0.33179688453674316,272.2684631347656,2.9802322387695312e-08,0.0029577105306088924,0.0003
710,363520,1116,0.33179688453674316,427.2335205078125,1.545250415802002e-05,0.004695132374763489,0.0003
711,364032,1116,0.18531250953674316,0.019459519535303116,-1.4901161193847656e-08,0.0,0.0003
712,364544,1116,0.33179688453674316,360.4543762207031,0.00015424937009811401,0.00183951947838068,0.0003
713,365056,1116,0.23414063453674316,232.6123504638672,1.6726553440093994e-06,0.0008688976522535086,0.0003
714,365568,1116,0.33179688453674316,376.7624816894531,-3.0621886253356934e-06,0.002572028897702694,0.0003
715,366080,1116,0.23414061963558197,633.4682006835938,-4.373490810394287e-06,0.001823628437705338,0.0003
716,366592,1116,0.33179688453674316,555.9677124023438,-1.1920928955078125e-06,0.0013947244733572006,0.0003
717,367104,1115,0.23414063453674316,27.114696502685547,1.1548399925231934e-07,0.0004229819169268012,0.0003
718,367616,1116,0.28296875953674316,0.042794447392225266,-0.02438255026936531,0.07712340354919434,0.0003
719,368128,1116,0.18531250953674316,585.6817626953125,-0.000550292432308197,0.4822293817996979,0.0003
720,368640,1115,0.28296875953674316,232.72921752929688,0.0011648647487163544,0.2387123703956604,0.0003
721,369152,1115,0.23414063453674316,264.0528564453125,0.00017294101417064667,0.012251371517777443,0.0003
722,369664,1116,0.23414063453674316,41.87055587768555,0.0035988688468933105,0.18581368029117584,0.0003
723,370176,1115,0.28296875953674316,285.8454284667969,-0.0010774806141853333,0.16588972508907318,0.0003
724,370688,1115,0.28296875953674316,108.49827575683594,-0.0010699070990085602,0.23746412992477417,0.0003
725,371200,1115,0.28296875953674316,584.6259765625,-0.00038585811853408813,0.10391518473625183,0.0003
726,371712,1115,0.23414063453674316,425.65948486328125,-8.955597877502441e-06,0.08072260022163391,0.0003
727,372224,1115,0.28296875953674316,17.982620239257812,-0.006956573575735092,0.0636458545923233,0.0003
728,372736,1115,0.28296875953674316,447.63946533203125,-0.002523442730307579,0.07452324777841568,0.0003
729,373248,1115,0.28296875953674316,245.86593627929688,-2.0232051610946655e-05,0.04016008973121643,0.0003
730,373760,1115,0.18531250953674316,491.78790283203125,-0.0014798790216445923,0.19554263353347778,0.0003
731,374272,1115,0.03882812708616257,34.74696350097656,-0.02536030486226082,1.2303797006607056,0.0003
732,374784,1115,0.28296875953674316,308.074951171875,0.008008703589439392,0.5886495113372803,0.0003
733,375296,1114,0.23414064943790436,349.154296875,-0.0017109289765357971,0.08368420600891113,0.0003
734,375808,1114,0.33179688453674316,472.692138671875,-0.000208929181098938,0.034481510519981384,0.0003
735,376320,1114,0.18531250953674316,14.117473602294922,0.0,0.0,0.0003
736,376832,1114,0.33179688453674316,193.25364685058594,-4.497915506362915e-05,0.02164008654654026,0.0003
737,377344,1114,0.13648438453674316,423.3557434082031,-0.008884880691766739,0.7109232544898987,0.0003
738,377856,1114,0.28296875953674316,449.28863525390625,-0.03695107251405716,0.41021645069122314,0.0003
739,378368,1114,0.23414063453674316,155.37533569335938,-0.0034187957644462585,0.07225310057401657,0.0003
740,378880,1114,0.33179688453674316,319.96697998046875,-0.003532007336616516,0.07259561121463776,0.0003
741,379392,1114,0.18531250953674316,14.463885307312012,3.725290298461914e-09,0.0,0.0003
742,379904,1114,0.33179688453674316,280.0865478515625,0.0007044784724712372,0.06268822401762009,0.0003
743,380416,1113,0.23414061963558197,684.577880859375,-0.00038681551814079285,0.054244671016931534,0.0003
744,380928,1113,0.33179688453674316,125.78939819335938,-2.0191073417663574e-05,0.018463803455233574,0.0003
745,381440,1113,0.23414063453674316,165.87843322753906,9.360164403915405e-05,0.07485363632440567,0.0003
746,381952,1113,0.23414064943790436,224.86734008789062,0.0009138453751802444,0.13666146993637085,0.0003
747,382464,1113,0.28296875953674316,7.225587844848633,0.0025841258466243744,0.05769762024283409,0.0003
748,382976,1113,0.33179688453674316,360.6505432128906,-0.0018148496747016907,0.025048814713954926,0.0003
749,383488,1113,0.23414063453674316,322.3742370605469,-7.873028516769409e-05,0.01729568839073181,0.0003
750,384000,1113,0.33179688453674316,169.5908966064453,-9.515509009361267e-05,0.028502333909273148,0.0003
751,384512,1113,0.23414063453674316,601.2042846679688,-0.0005867853760719299,0.038134053349494934,0.0003
752,385024,1113,0.33179688453674316,294.0563659667969,4.2788684368133545e-05,0.034100744873285294,0.0003
753,385536,1113,0.18531250953674316,0.2914498448371887,0.0,1.7223365489371645e-07,0.0003
754,386048,1113,0.33179688453674316,292.8594970703125,-0.00024916231632232666,0.030763991177082062,0.0003
755,386560,1113,0.23414063453674316,231.593994140625,-9.036064147949219e-05,0.019457437098026276,0.0003
756,387072,1113,0.33179688453674316,764.3671264648438,-1.829490065574646e-05,0.03187968209385872,0.0003
757,387584,1113,0.23414063453674316,438.1763610839844,-0.00021022558212280273,0.04319038614630699,0.0003
758,388096,1113,0.33179688453674316,661.2089233398438,-0.00011952966451644897,0.05564127862453461,0.0003
759,388608,1113,0.23414063453674316,161.22515869140625,-1.4901161193847656e-08,0.0,0.0003
760,389120,1113,0.28296875953674316,4.320127487182617,-0.0001069381833076477,0.0033189214300364256,0.0003
761,389632,1113,0.33179688453674316,117.47561645507812,0.0016041472554206848,0.013213670812547207,0.0003
762,390144,1113,0.23414064943790436,661.0376586914062,8.493661880493164e-06,0.011129958555102348,0.0003
763,390656,1113,0.33179688453674316,301.9322814941406,-7.084012031555176e-05,0.0152062913402915,0.0003
764,391168,1113,0.23414063453674316,266.72607421875,0.00022885948419570923,0.016879688948392868,0.0003
765,391680,1113,0.28296875953674316,70.92546844482422,2.162158489227295e-05,0.009577403776347637,0.0003
766,392192,1113,0.23414063453674316,0.42547696828842163,-3.725290298461914e-09,0.0,0.0003
767,392704,1113,0.33179688453674316,114.47437286376953,-3.326684236526489e-05,0.01590372994542122,0.0003
768,393216,1113,0.23414063453674316,383.5856018066406,1.1846423149108887e-06,0.012028850615024567,0.0003
769,393728,1113,0.33179688453674316,552.2723388671875,0.00013278424739837646,0.0170984398573637,0.0003
770,394240,1113,0.23414063453674316,85.87482452392578,1.2870877981185913e-05,0.01409710943698883,0.0003
771,394752,1113,0.33179688453674316,194.1015625,2.6091933250427246e-05,0.01733030192553997,0.0003
772,395264,1113,0.23414063453674316,257.92974853515625,-0.0002222508192062378,0.004289665259420872,0.0003
773,395776,1113,0.28296875953674316,8.1717529296875,-0.009921446442604065,0.023065421730279922,0.0003
774,396288,1113,0.33179688453674316,230.30931091308594,2.1208077669143677e-05,0.016229720786213875,0.0003
775,396800,1113,0.23414063453674316,332.3759765625,-6.636977195739746e-05,0.016707830131053925,0.0003
776,397312,1113,0.33179688453674316,509.2159118652344,-0.00011445209383964539,0.009717879816889763,0.0003
777,397824,1113,0.23414061963558197,146.1608123779297,9.685754776000977e-08,0.006899036001414061,0.0003
778,398336,1113,0.28296875953674316,358.23114013671875,-0.000799715518951416,0.009771868586540222,0.0003
779,398848,1113,0.23414063453674316,6.724116325378418,7.450580596923828e-09,1.3728603676099738e-07,0.0003
780,399360,1113,0.33179688453674316,152.01290893554688,-4.094839096069336e-05,0.012448144145309925,0.0003
781,399872,1113,0.23414063453674316,600.693603515625,6.695091724395752e-05,0.01679394207894802,0.0003
782,400384,1113,0.33179688453674316,194.40980529785156,-5.532056093215942e-07,0.005907695274800062,0.0003
783,400896,1113,0.23414061963558197,329.76922607421875,-1.2516975402832031e-06,0.007069784216582775,0.0003
784,401408,1112,0.33179688453674316,208.40643310546875,-4.112906754016876e-05,0.022151047363877296,0.0003
785,401920,1112,0.23414063453674316,374.5462341308594,-1.4901161193847656e-08,4.726348663552926e-07,0.0003
786,402432,1112,0.28296875953674316,4.214299201965332,-0.004974153824150562,0.002867218805477023,0.0003
787,402944,1112,0.33179688453674316,156.8304901123047,-3.2279640436172485e-06,0.00689051253721118,0.0003
788,403456,1112,0.23414063453674316,153.40570068359375,9.313225746154785e-07,0.005009676329791546,0.0003
789,403968,1112,0.33179688453674316,314.22064208984375,1.7881393432617188e-07,0.005311472341418266,0.0003
790,404480,1112,0.23414061963558197,289.47265625,1.2014061212539673e-06,0.0011352142319083214,0.0003
791,404992,1112,0.33179688453674316,479.1505126953125,7.510185241699219e-06,0.005044007673859596,0.0003
792,405504,1112,0.18531250953674316,0.11312912404537201,-1.862645149230957e-08,0.0,0.0003
793,406016,1112,0.33179688453674316,371.0929870605469,1.6167759895324707e-06,0.0031369260977953672,0.0003
794,406528,1112,0.23414063453674316,748.8050537109375,-2.6226043701171875e-06,0.004449980333447456,0.0003
795,407040,1112,0.33179688453674316,92.02034759521484,1.3094395399093628e-06,0.00558323273435235,0.0003
796,407552,1112,0.23414061963558197,126.79571533203125,2.5816261768341064e-06,0.0038504849653691053,0.0003
797,408064,1112,0.33179688453674316,54.167640686035156,6.407499313354492e-07,0.005383489187806845,0.0003
798,408576,1112,0.23414063453674316,115.12203216552734,-1.4901161193847656e-08,0.0025519542396068573,0.0003
799,409088,1112,0.28296875953674316,0.06511972844600677,0.0004584379494190216,0.0008213870460167527,0.0003
800,409600,1112,0.33179688453674316,296.53692626953125,1.4156103134155273e-07,0.0015924334293231368,0.0003
801,410112,1112,0.23414063453674316,89.83390808105469,-1.9390136003494263e-06,0.00206109881401062,0.0003
802,410624,1112,0.33179688453674316,583.1201782226562,1.2665987014770508e-07,0.0006003195885568857,0.0003
803,411136,1112,0.23414061963558197,569.354736328125,3.2819807529449463e-06,0.00195635249838233,0.0003
804,411648,1112,0.33179688453674316,98.41548156738281,8.940696716308594e-07,0.0011945617152377963,0.0003
805,412160,1112,0.18531250953674316,0.15583820641040802,0.0,1.3652595498570008e-06,0.0003
806,412672,1112,0.33179688453674316,214.82798767089844,5.811452865600586e-06,0.003554878756403923,0.0003
807,413184,1112,0.23414063453674316,365.7406005859375,1.0058283805847168e-07,0.0010399273596704006,0.0003
808,413696,1112,0.33179688453674316,180.0880126953125,-9.816139936447144e-07,0.0015179385663941503,0.0003
809,414208,1112,0.23414061963558197,305.16314697265625,0.0,7.775944368404453e-07,0.0003
810,414720,1112,0.33179688453674316,210.34933471679688,-3.725290298461914e-09,0.0013325163163244724,0.0003
811,415232,1112,0.23414063453674316,200.01715087890625,-3.725290298461914e-08,0.0007345417980104685,0.0003
812,415744,1112,0.28296875953674316,0.03726675361394882,-2.4512410163879395e-06,0.0006492668762803078,0.0003
813,416256,1112,0.33179688453674316,344.155029296875,-2.60770320892334e-08,0.00173083390109241,0.0003
814,416768,1112,0.23414063453674316,251.4566192626953,5.662441253662109e-07,0.0021163879428058863,0.0003
815,417280,1112,0.33179688453674316,426.69097900390625,1.959502696990967e-06,0.002969489898532629,0.0003
816,417792,1112,0.23414061963558197,321.52239990234375,7.990747690200806e-07,0.0013615299249067903,0.0003
817,418304,1112,0.33179688453674316,349.80291748046875,-3.948807716369629e-07,0.0016101477667689323,0.0003
818,418816,1112,0.18531250953674316,0.08071111142635345,-1.1175870895385742e-08,0.0,0.0003
819,419328,1112,0.33179688453674316,147.85096740722656,1.909211277961731e-05,0.0034934577997773886,0.0003
820,419840,1112,0.23414063453674316,109.46072387695312,1.3224780559539795e-06,0.0018815844086930156,0.0003
821,420352,1112,0.33179688453674316,211.46829223632812,1.30385160446167e-07,0.001860335934907198,0.0003
822,420864,1112,0.23414061963558197,772.4686279296875,-1.4156103134155273e-06,0.0016698517138138413,0.0003
823,421376,1112,0.33179688453674316,383.9906921386719,2.0116567611694336e-07,0.002300579333677888,0.0003
824,421888,1111,0.23414063453674316,222.93048095703125,1.043081283569336e-07,0.004424129147082567,0.0003
825,422400,1111,0.28296875953674316,0.004758922383189201,-7.82310962677002e-08,0.0,0.0003
826,422912,1111,0.33179688453674316,510.83868408203125,-4.0978193283081055e-07,0.0007719941204413772,0.0003
827,423424,1111,0.23414063453674316,265.7308349609375,3.5762786865234375e-07,0.0008780158241279423,0.0003
828,423936,1111,0.33179688453674316,470.46435546875,3.505498170852661e-06,0.001354064210318029,0.0003
829,424448,1111,0.23414061963558197,191.0382080078125,2.9802322387695312e-08,0.0010235831141471863,0.0003
830,424960,1111,0.33179688453674316,106.57969665527344,-3.650784492492676e-07,0.0008854877669364214,0.0003
831,425472,1111,0.23414063453674316,352.50018310546875,-3.725290298461914e-09,0.0,0.0003
